comment_id,Post_ID,commenter,text
18396855022152674,DXT_TNoj4Df,C0896,👏👏👏👏👏🙏🙏🙏🙏🙏🙏
18098116817089823,DXT_TNoj4Df,C0686,Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke ❤️❤️❤️❤️❤️❤️❤️❤️🦭
17965143645069588,DXT_TNoj4Df,C1103,👏👏👏👏
18049397180562147,DXT_TNoj4Df,C0413,🔥🔥🔥
18074966558537099,DXT_TNoj4Df,C0253,👏🏼👏🏼👍🏽♥️♥️
18014579228686372,DXT_TNoj4Df,C0360,Thank you for being some good in the world! 💖
18096471464025930,DXT_TNoj4Df,C0758,👏👏👏❤️
18084960155089709,DSkb8crjN7Y,C0165,Gorgeous 😍
17865575862558293,DTH5ocQDAMc,C0910,Funny how lions scatter when these guys come through
18425284003112738,DTH5ocQDAMc,C0067,I would say Fiori😍😍
18553503592019112,DTH5ocQDAMc,C0617,Is it Fiori and Carissa ?
17943827321964788,DTH5ocQDAMc,C0674,🥹🩶
17991295895967557,DXB9wXvkQo4,C0143,👏🔥🙌
18351219007234475,DXB9wXvkQo4,C0399,Thank you! ❤️
18390927898154430,DXB9wXvkQo4,C0137,Thank you ❤️
18075424379643162,DXB9wXvkQo4,C0052,Get it girl!👏
18313919005286802,DXB9wXvkQo4,C0868,"Should get some small one sided scalpels with a thin dull curve on the top to get underneath for the super tight ones. But you all are doing just fine with all of what you do and I’m sure have plenty of tools we don’t see, just makes me think of ideas of different tools to help. What a great job this was cutting into the strong little pup. Nice save as per usual 👍🏼."
18160964605437810,DXB9wXvkQo4,C0537,I'm so happy to see you saved here. Gid bless you guys ❤️😍❤️😍❤️👏👏🙏
17891550879460449,DXB9wXvkQo4,C0612,Thank you
18092413231929648,DXB9wXvkQo4,C0522,"🥺🦭🍼Tadinho desse bebê, todo cortado. Obrigada por ajudarem. 💚🦭🍼💧"
18107140754491599,DXB9wXvkQo4,C0899,😍👏
17882162598517133,DXB9wXvkQo4,C0816,Strong babby😍
18096060695152343,DXB9wXvkQo4,C0197,Thank you. She was a little difficult. Poor baby girl.
18074502290322061,DXB9wXvkQo4,C0966,Thank you 👏
18010550627853426,DXB9wXvkQo4,C0358,
18545182042070878,DXB9wXvkQo4,C0619,Great work! God bless you all! ❤️
18064191989361495,DXB9wXvkQo4,C0253,👌🏽👏🏼👏🏼👏🏼👏🏼♥️♥️♥️♥️
17916310374358687,DWiVP96AE8O,C0883,I think the answer is C. Great job however much👏🔥🦭
18079522754631027,DWiVP96AE8O,C0618,30
18129538207562071,DWiVP96AE8O,C0897,I'll ho with C hoping for D
18088809794220269,DWiVP96AE8O,C0469,Hopfuly D..you are all amazing so thanku👏👏👏
17965858839028842,DWiVP96AE8O,C0539,Not enough unfortunately considering the waste in our oceans….so sad to see these beautiful animals trapped in our trash…massive respect for your work and dedication 👏👏👏❤️❤️❤️ you are real heroes ❤️❤️❤️
18121492690537684,DWiVP96AE8O,C0528,C 🦭
18095169119118484,DWiVP96AE8O,C0763,D
18006635495890518,DWiVP96AE8O,C0915,C
17984003981800055,DWiVP96AE8O,C0704,55+
18417199606130903,DWiVP96AE8O,C0228,Way too many!
18097950106826440,DWiVP96AE8O,C0964,B
18097207867836615,DWiVP96AE8O,C1200,B
17871032001479108,DWiVP96AE8O,C0767,A
18099149335962517,DWiVP96AE8O,C0424,Never enough - that's how many 😟
17857623135626924,DWiVP96AE8O,C1008,A
18079399826641932,DXEhT7-jsJy,C1102,"""Go bite Jason if you want to bite someone"" 😂 love these clips ❤️"
18070222712682692,DXEhT7-jsJy,C0523,Desde Chile!!!! 🇨🇱🇨🇱🇨🇱 🙏🙏🙏
18078883076563523,DXEhT7-jsJy,C0454,❤️❤️🙌🙌
18079993328386454,DXEhT7-jsJy,C1002,Admiro esta gente ❤️
17925198963272583,DXEhT7-jsJy,C1184,👏👏👏👏 You guys are Awesome!!! Thank you 🙏
17936441208210471,DXEhT7-jsJy,C0458,AMAZING! how many do you guys rescue weekly?
18216558703319243,DXEhT7-jsJy,C0613,Mega. Danke 🙏
18099067199068330,DXEhT7-jsJy,C0899,😍😍😍
17894093235443399,DXEhT7-jsJy,C0490,❤️❤️❤️❤️❤️
17919231606341629,DXEhT7-jsJy,C0966,🙌
17935134645238586,DXEhT7-jsJy,C0543,Thank you.
18108744340681258,DXEhT7-jsJy,C0139,Thank you ❤️❤️❤️
18260809045295765,DXEhT7-jsJy,C0983,"Great video.  Shows how much goes into rescuing. I think I was the one to tell you guys to add behind the scenes.  You’re welcome😆That poor baby, at the end, so much.  Who was behind the face shield? Hit the heart as soon as you pop up.  Amazing group of people!"
18076606217439958,DXEhT7-jsJy,C0688,Thank you 🙏🏼
18418893718121735,DXEhT7-jsJy,C0661,Antoine in witness protection?
17877974013488919,DU-u3Jljsfe,C1252,This looks stunning! Well done guys 👏🏻
17907588966279208,DSZYkGrjC9V,C0288,I just sent you a direct message with a question about the process. Thank you for answering. 🙂
18191314243370674,DWlpEQZkSwj,C1120,😢poor thing
17861560422628713,DWlpEQZkSwj,C0143,👏👏🔥🙌
18438682687136024,DWlpEQZkSwj,C0113,Grazie 🙏🙏🙏
18112704127694961,DWlpEQZkSwj,C0413,🔥🔥🔥🔥
18167107867418350,DWlpEQZkSwj,C0672,Какое благородное и нужное дело вы делаете! Успехов вам! Спасибо!!!❤️❤️❤️
18179489461384912,DWlpEQZkSwj,C1161,👏👏👏👏🔥
18015918389824848,DWlpEQZkSwj,C0942,🙈🩸🙉
18081535946096042,DWlpEQZkSwj,C0827,Gracias gracias gracias 🙏 👏👏🫶
18087389450258704,DWlpEQZkSwj,C0429,Oh God….poor little thing….thank you for saving it. ❤️
17883659334488122,DWlpEQZkSwj,C0802,🥺❤️
18070741283280187,DWlpEQZkSwj,C0621,"Tadinho se não tira essa linha, vai degolando o animal aos poucos 😮😢😢😢"
18030872273796151,DWlpEQZkSwj,C0609,❤️
17992389692776816,DWlpEQZkSwj,C0248,😢😢😢It is so so hard to watch these poor sea pups… Thank GOD there are HEROES like you💪💪🙏🙏❤️❤️❤️🤬
18080488694455325,DWlpEQZkSwj,C0899,❤️❤️❤️
18132355780529961,DWlpEQZkSwj,C0814,
18095879402327105,DXMRBetlLiz,C0036,you guys are awesome !!!
18108896764916549,DXMRBetlLiz,C0294,🙏🙏🙏🙏🙏❤️
17934864576249392,DXMRBetlLiz,C0143,👏🔥🙌
18552493114070319,DXMRBetlLiz,C0936,Awesomeness 🔥
17991855800955138,DXMRBetlLiz,C0982,👏👏👏👏👏👏
18076141310547332,DXMRBetlLiz,C1146,Thankyou for caring 💚
18108585443506187,DXMRBetlLiz,C0686,Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🦭
17927076873269619,DXMRBetlLiz,C1173,👏👏👏❤️❤️❤️😍Thank you
18585299254041971,DXMRBetlLiz,C0865,🙏
18417499114135786,DXMRBetlLiz,C0916,👏👏👏👏👏👏👏👏👏👏👏👏
17857946604688768,DXMRBetlLiz,C0840,❤️❤️❤️❤️❤️❤️
18101850065478080,DXMRBetlLiz,C0835,Big boy
18097629730848278,DXMRBetlLiz,C1235,❤️❤️❤️❤️
17935050375216357,DXMRBetlLiz,C0413,🔥🔥🔥🔥🔥
18080407844413618,DXMRBetlLiz,C0105,"The patience, attention and care! You guys rock!"
17946666078151237,DWYxBt2jWH0,C0923,❤️❤️❤️❤️👏👏👏👏
18046070459767617,DWYxBt2jWH0,C0266,🙏❤️🙏❤️
18159027496446815,DWYxBt2jWH0,C0413,🔥🔥🔥🔥
18079934993132243,DWYxBt2jWH0,C1219,👏👏👏😍
18100477378800829,DWYxBt2jWH0,C0641,Quel dévouement 👏👏👏❤️❤️🤍🤍💐💐🌹
17928504954266408,DWYxBt2jWH0,C0942,You never give up 👏 and you never can give up!  That is a really sad story….
17984956499972173,DWYxBt2jWH0,C0456,Boy! You guys have great courage and very big hearts!! ❤️❤️❤️ Thank you for each and every one!! 🥰❤️🙏
18110937142795559,DWYxBt2jWH0,C0589,Do any of the others try to bite when you’re catching their friends ?
18085255163200893,DWYxBt2jWH0,C0976,👏👏👏👏
18049332896721449,DWYxBt2jWH0,C0609,❤️
18067028339667929,DWYxBt2jWH0,C0899,❤️❤️🙌🙌
18191523514367451,DWYxBt2jWH0,C0179,👏👏👏👏👏👏👏
17944563666151781,DWYxBt2jWH0,C0197,Thank you! What are the tags?
17919688257302723,DWYxBt2jWH0,C0765,I love yall so much! Thank you for this- another day ❤️
17972527796858301,DWYxBt2jWH0,C0836,God bless you 🔥❤️
17946548973156186,DXHHXHCCcgT,C0269,
18145882225488664,DXHHXHCCcgT,C0807,Huge thank you to each and every one of you ❤️
18096801392039090,DXHHXHCCcgT,C0899,❤️👏
18102329486476447,DXHHXHCCcgT,C0963,"Thank you @M0034  for this impactful campaign. We are grateful for the opportunity to be part of it, and with your support, to help shape not only cleaner coastlines, but stronger, more conscious young leaders."
18098246360045629,DXHHXHCCcgT,C0341,Very good. Hope the rest of South Africa will start cleaning up. Especially our coastlines ❤️
17920226298323238,DXHHXHCCcgT,C1012,Thanks Team Great work 🙏
17884029306526915,DXHHXHCCcgT,C0485,Thank you for caring❤️👏👏👏
18124184950590974,DXHHXHCCcgT,C0485,Ugghhh...humans are awful☹️
18090459061964756,DXHHXHCCcgT,C0586,👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️
17880396195553474,DXHHXHCCcgT,C0995,Well done Promiseland youngsters and OCN! I bet it was satisfying to see all those full bags of rubbish at the end of the day! 🌊🦭✂️🌍💙
18077449631439446,DXHHXHCCcgT,C0173,I liked the  new idea of reusing the feed bags for collecting the waste! Well done Promiseland kids and OCN
18126514357589691,DXHHXHCCcgT,C0453,Namibia should make the  illegal fishing vessels.. collect the collected rubbish... but they will probably chuck it back into the sea!..China up your game!
18431586829189740,DXHHXHCCcgT,C0827,Dios les bendice 🙏👏👏👏👏🔝❤️❤️❤️❤️❤️
17964834909064314,DXHHXHCCcgT,C0522,🥹Vocês são maravilhosos!  Obrigada! 💋💋💋🥰💚🦭💧
17970574755031445,DXHHXHCCcgT,C0983,Wow!  Please tell me that it was miles. What was the stretch?
18313518400218078,DQoIZkHDhRS,C0135,Nice ❤️it‘s the Best Place in Namibia 🇳🇦 🐆🐾
18045904454765895,DWd6n6mD1JJ,C0933,👏👏👏👏👏👏😍❤️❤️
17885670288533207,DWd6n6mD1JJ,C1105,Good catch ❤️ God bless you guys. Thank you for your kindness. 🙏🏼👻🙏🏼
18006781364911221,DWd6n6mD1JJ,C0798,God bless you.
18117695230726573,DWd6n6mD1JJ,C0039,👏👏👏
18102154972947552,DWd6n6mD1JJ,C0413,🔥🔥🔥🔥
18095243891160830,DWd6n6mD1JJ,C0413,🔥🔥🔥🔥
18090169910267216,DWd6n6mD1JJ,C1087,👏👏👏
17956145091113716,DWd6n6mD1JJ,C0469,Dreadful these fishing lines..must b stopt or changed or ?? wot can manufactures do plz???
18117895408722389,DWd6n6mD1JJ,C0896,👏👏👏👏👏👏👏👏👏👏👏❤️
18080935742102333,DWd6n6mD1JJ,C0236,🙏🙏🙏🙏❤️❤️❤️❤️
18111747331841051,DWd6n6mD1JJ,C0609,❤️
17913523671356914,DWd6n6mD1JJ,C0899,❤️❤️❤️
17902544136405360,DWd6n6mD1JJ,C1191,❤️❤️
18173388949399526,DWd6n6mD1JJ,C0788,❤️👏
18117241513634231,DWd6n6mD1JJ,C1265,Los vídeos que uno debe ver como hay personas que rescatan a los animalitos de la muerte Héroes angeles Ellos necesitan de nuestra colaboración para poder ejerciendo esta hermosa labor vean y compartan De repente hay personas que puedan ayudar de otras maneras
18115920823841558,DWWMPeZggaK,C1116,❤️
18041664998788264,DWWMPeZggaK,C1056,Thank you ❤️‍🩹
17986432874808175,DWWMPeZggaK,C0307,Одновременно злой и милый котик 😍
18127888459581778,DWWMPeZggaK,C1087,👏👏👏
17869752552657861,DWWMPeZggaK,C0896,👏👏👏👏👏👏👏👏👏👏👏❤️
18110993788699275,DWWMPeZggaK,C0089,I like when you hold them by the little shrimp tail
18079849229111366,DWWMPeZggaK,C0899,❤️❤️❤️
17935411590082122,DWWMPeZggaK,C0332,Den ganzen Abend werden mir diese Videos gezeigt. Eigentlich will ich das gar nicht sehen. Danke für eure Hilfe😍. Wir Menschen sind schon komische kleine Viecher 🤦🏼‍♀️
17916084426145350,DWWMPeZggaK,C1006,This pup stood his ground! Thank you for all the hard work you do saving these babies!
18120535936653828,DWWMPeZggaK,C0183,Thank you so much ❤️❤️
18578362720046216,DWWMPeZggaK,C1033,🦭♥️🥰
17957993625089690,DWWMPeZggaK,C0148,That little pup really made you work 😂
17972251718861665,DWWMPeZggaK,C0128,👏👏👏👏👏👏
17865123120527941,DWWMPeZggaK,C0586,❤️❤️❤️❤️❤️
17992262360940920,DWWMPeZggaK,C0558,Alien abduction from the Alien POV
18049239080666810,DRboXapDRPH,C0673,Magnificent capture!! 💯🌟🔝
18064427054408676,DRboXapDRPH,C0220,So beautiful 😻😻
18411400903185207,DRboXapDRPH,C0435,Lovely Pic ❤️
18070789634077523,DRboXapDRPH,C0751,"Yes, it stays with you forever. We saw the three brothers up close…. walking by….. A magical experience."
18071569037056591,DRboXapDRPH,C1221,👏👏😍
17972640354032986,DWqyl7vlIzO,C0143,👏🔥🙌
18050055089566445,DWqyl7vlIzO,C0923,👏👏👏👏
18113883988788839,DWqyl7vlIzO,C0413,🔥🔥
18081038504618070,DWqyl7vlIzO,C0202,👏👏👏👏👏👏👏👏👏
18112418809795011,DWqyl7vlIzO,C0019,U guys are so cool
17866549350527595,DWqyl7vlIzO,C0133,You guys are awesome
17860733601625541,DWqyl7vlIzO,C0060,❤️❤️❤️👏👏👏👏👏
18078403580454115,DWqyl7vlIzO,C0050,Do they not get sick from infected wounds?
18118848322642691,DWqyl7vlIzO,C0827,Gracias gracias gracias 👏👏👏🙏🫶
18104021474306352,DWqyl7vlIzO,C0904,Poor baby 🥺
18074590115197256,DWqyl7vlIzO,C1108,Aww the little ones trying their best to run and keep up 💕
18116281612731791,DWqyl7vlIzO,C1269,얼마나 답답하고 아팠을까…ㅠㅠ 행복하렴🙏
17965082760026914,DWqyl7vlIzO,C0609,❤️
17940012645186901,DWqyl7vlIzO,C0199,🥺🥺🥺🥺🥺🥺❤️
18311147677277223,DWqyl7vlIzO,C0543,🙏🏼❤️
17927507823278440,DWjEN2Vk60m,C0896,👏👏👏👏👏👏👏❤️❤️❤️
18073932500352479,DWjEN2Vk60m,C0923,❤️❤️❤️❤️
18007918046888353,DWjEN2Vk60m,C0923,👏👏👏👏
18110262178890370,DWjEN2Vk60m,C0266,❤️🙏❤️🙏
18338299111173540,DWjEN2Vk60m,C1164,Amazing how you can see and tell which one is in distress.
18120815329728619,DWjEN2Vk60m,C0301,❤️Thank you for helping this little guy.
18082073297096598,DWjEN2Vk60m,C0171,Que trabalho lindo!! Parabéns!
18103397861312960,DWjEN2Vk60m,C0061,🙌 thank you for doing this
18098702629990853,DWjEN2Vk60m,C0984,The one seal that ran over the bystander 😂😂😂
18086322059600166,DWjEN2Vk60m,C0494,❤️❤️❤️❤️❤️❤️
18009698840854072,DWjEN2Vk60m,C0097,I love seals! 🦭
18098649191000011,DWjEN2Vk60m,C0426,❤️❤️great job heroes
18118654219637060,DWjEN2Vk60m,C1161,🔥👏👏
18232426594308180,DWjEN2Vk60m,C0805,You wonder how long that has been around their necks..poor things
17907342717389954,DWjEN2Vk60m,C0185,👏🙌👏🙌❤️❤️🔥🔥
18340648522229265,DSErGl1jPiD,C0694,"Ein grosser verlust , wichrig ist das wir sein Vermächtnis Leben"
18107163034560860,DSErGl1jPiD,C0161,Deepest heartfelt sympathies to Saba and all the family and friends xx such a sad loss to put conservation of elephants. RIP
18075119741349538,DSErGl1jPiD,C0067,This is a huge loss but his legacy will live on forever
18046097459550665,DXRbK38DM3W,C0098,Puppy patrol!
18114639130836933,DXRbK38DM3W,C0686,Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🦭
18101312551806498,DXRbK38DM3W,C0470,Spicy puppy
17981719949830552,DXRbK38DM3W,C1185,❤️❤️❤️
18113309473751324,DXRbK38DM3W,C0765,Big bosses saving the chunky puppies ❤️
18121479244558059,DXRbK38DM3W,C1235,Thank you ❤️❤️❤️
17934413484213180,DXRbK38DM3W,C0744,👏👏👏👏👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️❤️❤️
18079244204618195,DXRbK38DM3W,C1009,❤️❤️👏👏
18134550097571275,DV8HsvgjHW4,C0536,❤️
18044375381792551,DV8HsvgjHW4,C0374,👍
17967829986098431,DV8HsvgjHW4,C0034,It’s so amazing how many seals y’all have saved!! 🤍🤍
18341931793172320,DV8HsvgjHW4,C1056,Thank you ❤️‍🩹
18009211055722260,DV8HsvgjHW4,C1163,"Mama mama, this one time, at camp, these aliens… 
Love the work you guys do ♥️"
18089283452365525,DV8HsvgjHW4,C0949,Thank you
18120030256634760,DV8HsvgjHW4,C1189,❤️❤️❤️❤️
18114250678767415,DV8HsvgjHW4,C0609,❤️
18570418684062386,DW8ZEQcGmuw,C0660,They say admitting a problem is the first step. Will meaningful government action follow?
18048840815741364,DW8ZEQcGmuw,C1039,Invest in aquaculture immediately. Its now or never!
17852062497662826,DW8ZEQcGmuw,C0599,Oh my god…
18103442464941442,DW8ZEQcGmuw,C0934,Yes now that we know this  what can we do about it?
18192660391317856,DW8ZEQcGmuw,C0270,Bs
18079302653403361,DW8ZEQcGmuw,C0217,Bs
18580866280057537,DW8ZEQcGmuw,C0144,It is about time for the international community to deal with the Chinese pirate fleet that is destroying other countries' fishing grounds.
18083182169068719,DW8ZEQcGmuw,C0204,#Bantrawlers
17993383427950703,DW-3Ni3gdfG,C0762,Thank you!!
18099070690996359,DW-3Ni3gdfG,C0890,The designs and colours are brilliant!
18200844601346941,DXE-OgWjDbf,C0719,❤️❤️❤️
17971272944881699,DXE-OgWjDbf,C0261,They are so lovely🙌
18045225887762223,DXE-OgWjDbf,C0482,
18168874885384169,DTgIY48D2Bx,C0393,Thank you for all you are doing for these awesome animals! 👏👏👏
18027651110798577,DWMpxKqjnAZ,C0021,❤️❤️👏🙌
17869981695586426,DWD4O7tiJcr,C1228,"World Forest Day reminder 🌳
Without trees, we can’t breathe…
So technically, forests are the real influencers 😄
We’re growing a Freedom Forest 🌱
More followers = more trees planted.
Follow, support, and let’s make nature trend again 💚🌍"
18077975657523433,DUJVGkOjxSn,C0152,So tall! 🔥
18092435344818838,DUJVGkOjxSn,C0321,
18104890663700468,DUJVGkOjxSn,C0616,😍
18196713142337662,DUdtwy-jdBl,C0159,"I am very happy that this lovely soul is now free. He was so cute and well prepared for his freedom ♥️♥️♥️ all the best for you, little Cleo ☘️🍀🥰"
18095199781777934,DUdtwy-jdBl,C0163,Tolle Arbeit die ihr leistet 🙏🏻
18361414798202393,DUdtwy-jdBl,C0796,"Amazing work Dr Lyndsey, Paulina and Sarifina! I’m guessing there were a few tears upon Cleo’s release! 👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽"
18117687961607486,DUdtwy-jdBl,C0826,❤️❤️❤️❤️❤️😍😍😍😍😍👏👏
18132504103511252,DUdtwy-jdBl,C1262,Well done Dr Lyndsay <3
17979472448797912,DUdtwy-jdBl,C1221,👏😍😍
18067639367320273,DSB_StyiP9N,C0315,"Oxytane International is selling cheap low cost solvent making claims it cannot support under any circumstances. It is farud, FAKE and 419"
18068189216438934,DS1zuecDLC0,C0241,Loving this!😍
17907053454285358,DS1zuecDLC0,C0324,❤
18106204051670001,DS1zuecDLC0,C1159,@M0018 🙌❤️
17852269944608088,DS1zuecDLC0,C0351,I love this! 🐘🩶
18088542115885178,DSFsknpDGEy,C0663,"Using mobile apps like EpiCollect for data collection is a practical approach, especially in field research. However, when training AI models, maintaining the quality and consistency of the collected data is critical. Lifewood Data Technology helps organizations implement structured workflows and quality checks to ensure that datasets are reliable and ready for AI applications."
18170105578342039,DSFsknpDGEy,C0850,My job
17866748736510304,DSFsknpDGEy,C0563,That is so brilliant
17967884238054775,DXJsM3zibUp,C0143,🔥👏
18073250690644054,DXJsM3zibUp,C0923,❤️❤️❤️❤️❤️
18110946655886494,DXJsM3zibUp,C0572,👏👏🏼👍👍👍🎉👍🎉👏👏👏👏 gracias
18068582825443675,DXJsM3zibUp,C0205,👏haha. Well done!
18084762770601402,DXJsM3zibUp,C0065,❤️❤️❤️❤️❤️ Deus abençoe você
18350111647208014,DXJsM3zibUp,C0402,But why they don’t know you halp 🙃
18088066475256867,DXJsM3zibUp,C0765,Such hard work. Thank you for each and every day!❤️❤️
18345496456208053,DXJsM3zibUp,C0966,🙌
17906096901223926,DXJsM3zibUp,C0419,👏❤️👏❤️👏
18179836354381249,DXJsM3zibUp,C0248,🤍🤍❤️❤️🙏🙏🙏🙏🙏THANK YOU HEROES🙏🙏🙏🙏🙏❤️❤️🤍🤍
17967339810043298,DXJsM3zibUp,C0805,There is always tomorrow 🙏🏻🤍
17909379864385492,DXJsM3zibUp,C0714,Have you guys ever been bitten?
17885533692498530,DXJsM3zibUp,C0522,🥺🦭Que pena que escapou. Obrigada por ajudarem. 💚🦭💧
18011975414692616,DXJsM3zibUp,C0932,"Next time, Tony. Next time. ♥️💖♥️🌸🙏🏻✨"
18136526764460767,DXJsM3zibUp,C0134,Heroes ❤️❤️❤️
18110297362877740,DW9k7GUDah6,C0633,😍😍😍
17859794289682597,DW9k7GUDah6,C0321,❤️
18579962740042187,DW9k7GUDah6,C1202,Beautifully captured
17931149223238520,DW9k7GUDah6,C0345,Stunning 🔥👏
18088333124193770,DW9k7GUDah6,C0977,😮👏😮👏😮👏
18070496090539861,DUneNtoiFmf,C0772,How do I we get intouch with them GWPO?  @M0029
17860602699543690,DVl64BGCPgg,C0640,All true. An amazing experience and fantastic people.
18123514318536173,DSqDr_mAgXH,C1031,♥️🦒🦒🦒🦒🦒🦒🦒♥️♥️♥️♥️🍩
18248185915295046,DSqDr_mAgXH,C0770,❤️🦒🦒
18055331372338641,DSqDr_mAgXH,C0616,😍
18333237385241608,DSqDr_mAgXH,C0570,Look at those little tufts on their horns! They’re just so beautiful! ❤️❤️❤️
18123615223622649,DW80StjCdhc,C0627,"This was cool to watch! I’ve watched a few so far and you’ve gain a sub. After you locate one who is entangled from afar, how do you keep track of it during the seal stampede? I figure it is easier when it is a rope, but when it is a fishing line, I imagine it would be difficult. Is it simply an exercise in not taking your eyes off it?"
18114162205781667,DW80StjCdhc,C1235,❤️❤️❤️
18084772706051451,DW80StjCdhc,C1170,What sort of data do you gather?
17955009690117327,DW80StjCdhc,C1033,🦭❤️🙏
17880541488545125,DW80StjCdhc,C0543,Love you guys! Thank you!🙏🏼❤️
18079742864183420,DW80StjCdhc,C1017,Thanks guys!
18089011985241369,DW80StjCdhc,C1185,😍😍😍
18097110350089823,DW80StjCdhc,C1213,I admire what you do I’m old and frail now but I don’t think  I would ever have had the courage to  run in amongst the seals as you do. Have you ever been bitten ?
18007066055901795,DW80StjCdhc,C1125,There are DOGS TOO ??? This was fantastic footage !!! Thank You !!!
18107265667803972,DW80StjCdhc,C0586,👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️
17894846829435088,DW80StjCdhc,C0765,Loving these too! All the prep work you have to do! Very good!
18019537718820341,DW80StjCdhc,C0180,❤️
18152240188461039,DW80StjCdhc,C0522,Obrigada pelo trabalho de vocês. 💚🦭💧
18082028114093236,DW80StjCdhc,C0012,❤️🙏😍
18076472333393735,DW80StjCdhc,C0829,Thank you so much for what you do!!!
18034395200546769,DTQJTa4DCHb,C0310,❤️❤️❤️
18013691048815117,DT16QUUjpHs,C0720,Some day.
18069927836167360,DT16QUUjpHs,C0826,❤️❤️❤️❤️❤️😍😍😍😍😍
18104496670766716,DT16QUUjpHs,C0166,I miss you all 🙏❤️
18165513700397003,DT16QUUjpHs,C1221,👏😍😍
18084556991019308,DRmBxuCjPTR,C1069,😍😍😍
18106139428567305,DRmBxuCjPTR,C0403,Wow 🥹
18111402136591200,DRmBxuCjPTR,C0749,🐘🌍❤️
17997137066765313,DXqvhiqlt1o,C1249,"I just wrote you a message, check your DMs 🫶"
18101612677782988,DWjhZ4BOz6Q,C0261,Make a difference❤️
17883331848492151,DWjhZ4BOz6Q,C1100,❤️❤️❤️
18100677403965717,DWjhZ4BOz6Q,C0354,Incredible species
17897424234413334,DWCWecbj-kV,C1035,I’m loving this 🙌 from my home country 🇩🇰
18093192178869875,DWCWecbj-kV,C0021,❤️❤️
18544706887011817,DRR08Jyiog6,C0020,"Well done👏🏾 Jojoba for Namibia Trust at Mutjiku Village next to Kyramacan Association office, still in the multi-use are in Bwabwata National Park. We’ve started an indigenous plant nursery which is managed by 8 volunteers from Mutjiku."
18139100500508662,DVlRHoTjUBR,C0658,The most dangerous creatures are us humans ( thank you for saving the seal🙏👏)
18404929210176701,DVlRHoTjUBR,C0942,Saved in the last minute 👍🏻❤️
18103518823715441,DVlRHoTjUBR,C0899,❤️🙏
18123299845578631,DVlRHoTjUBR,C0060,😍😍😍❤️❤️❤️❤️👏👏👏
17933773185192152,DVlRHoTjUBR,C0896,❤️❤️❤️❤️❤️❤️🙏🙏🙏🙏🙏
17990540219948361,DVlRHoTjUBR,C0512,👏👏👏👏👏👏👏👏👏👏
17923894497086679,DVlRHoTjUBR,C0283,😍
18108728719691420,DVlRHoTjUBR,C0293,"It’s interesting in the beginning I did not spit them however now I can see the most of the cords straight away.  Bravo to you and your team in catching them.  That’s the exciting part, of course as well as cutting the cords off and seeing them scamper away.  I’ve said it before and I’ll say it again, to whoever designed the nets and made the zippers - huge bravo to you!!"
18083304338586205,DVlRHoTjUBR,C0807,Just in the nick of time! ❤️
18065988773309761,DVlRHoTjUBR,C0177,❤️❤️❤️❤️❤️❤️❤️❤️
18341968336211845,DVlRHoTjUBR,C0531,👍👍👍👍
18120056521587498,DVlRHoTjUBR,C0522,💚🦭Fofinho.  Obrigada por ajudarem. 💚🦭🩵
18010292153832135,DVlRHoTjUBR,C1174,👏👏👏😍🦭
18174829336377390,DVlRHoTjUBR,C0879,❤️❤️❤️
18339870382211080,DVlRHoTjUBR,C0419,👏❤️👏❤️
17889064338330259,DVHpOKMj7dH,C0525,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
18084086270211572,DVHpOKMj7dH,C0648,Wish there’d been 1985 at least since ‘84 at latest in Iran
18107240878691222,DVHpOKMj7dH,C0812,What's their names?
17865401541589123,DVHpOKMj7dH,C0376,Beautiful 😍😍😍
17934482475189862,DVHpOKMj7dH,C0011,❤️❤️❤️
18172687999387498,DVHpOKMj7dH,C1157,❤️❤️❤️❤️❤️❤️❤️❤️❤️
17943140943072535,DVHpOKMj7dH,C0775,Sweet cheetahs. Ready to greet the world
17844966642665020,DS4mHSFjKnm,C0750,A beautiful place!
18137644777472278,DTK_tKrDXs3,C0007,I would love to join again! 😍🙌 unfortunately I am not able to come this year 😢
18069364163312543,DWGc_DrGmla,C0899,🙏🙏
18126709273576402,DWGc_DrGmla,C0619,Super cool ❤️
18187877440323357,DWGc_DrGmla,C0543,Wonderful youth program! 👍🏼
18112782493671610,DWGc_DrGmla,C0142,💪💯❤️‍🔥💯💪
17958855957064522,DWGc_DrGmla,C1074,💚
